NODE,CLIENT,RATE,DURATION,TPS,CTPS
5,5,38.50833333333333,108,9.7685,0.537
5,5,14.65,108,14.7963,0.9537
5,5,28.73333333333333,108,14.9259,0.713
5,5,5.008333333333334,108,5.0556,0.963
5,5,9.966666666666667,108,10.037,0.9444
5,5,23.33333333333333,108,16.9907,0.9074
5,5,19.175,108,19.3056,0.9352
5,5,32.53333333333333,108,14.2037,0.5648
